#    ID   RA            Dec        F814W   F555W
#         [deg]         [deg]
  53354   161.778186    17.267342  27.923  28.766
  53355   161.783608    17.282379  27.484  29.238
  53356   161.777728    17.266068  28.116  30.947
  53357   161.776744    17.263338  27.048  28.175
  53358   161.780065    17.272550  27.818  27.823
  53359   161.773438    17.254164  28.908  30.379
  53360   161.780193    17.272904  27.754  29.432
  53361   161.776547    17.262788  25.560  27.254
  53362   161.776520    17.262711  28.460  29.569
  53363   161.781377    17.276184  28.180  29.770
  53364   161.772863    17.252562  28.336  31.145
  53365   161.775856    17.260867  27.274  26.920
  53366   161.778516    17.268244  24.889  26.785
  53367   161.777402    17.265153  28.534  29.996
  53368   161.780809    17.274603  28.847  29.204
  53369   161.785773    17.288365  28.673  30.125
  53370   161.776419    17.262416  28.418  31.007
  53371   161.774602    17.257368  28.131  29.768
  53372   161.780685    17.274243  27.060  30.692
  53373   161.777444    17.265252  28.156  30.122
  53374   161.773381    17.253977  28.889  30.402
  53375   161.777363    17.265023  27.177  30.690
  53376   161.778115    17.267105  27.355  29.035
  53377   161.775219    17.259066  27.446  29.683
  53378   161.778966    17.269461  27.582  29.372
  53379   161.777526    17.265465  28.678  30.109
  53380   161.775534    17.259938  27.909  28.355
  53381   161.781250    17.275793  25.413  27.468
  53382   161.777103    17.264290  27.768  29.479
  53383   161.773986    17.255641  28.825  29.255
  53384   161.777002    17.264010  27.922  30.034
  53385   161.780309    17.273180  26.826  28.726
  53386   161.775375    17.259490  28.350  28.450
  53387   161.775751    17.260534  28.548  29.221
  53388   161.776588    17.262855  26.955  28.882
  53389   161.779275    17.270308  27.354  31.272
  53390   161.777066    17.264177  28.161  29.209
  53391   161.785477    17.287506  28.501  28.724
  53392   161.773751    17.254978  28.366  29.714
  53393   161.779326    17.270446  27.064  28.521
  53394   161.777927    17.266564  28.633  30.273
  53395   161.774165    17.256127  27.484  29.125
  53396   161.775771    17.260576  27.183  28.019
  53397   161.780481    17.273639  27.499  29.485
  53398   161.775834    17.260745  25.357  26.971
  53399   161.781199    17.275627  28.863  30.640
  53400   161.774919    17.258205  28.623  30.113
  53401   161.777124    17.264322  28.301  30.550
  53402   161.777825    17.266266  26.581  26.968
  53403   161.775487    17.259774  27.706  27.674
  53404   161.773972    17.255570  28.598  30.463
  53405   161.774749    17.257724  28.459  30.388
  53406   161.780803    17.274517  27.510  28.207
  53407   161.778262    17.267467  27.145  29.920
  53408   161.780087    17.272525  27.523  30.068
  53409   161.780229    17.272917  26.201  28.883
  53410   161.776133    17.261554  28.113  29.455
  53411   161.779766    17.271632  29.133  29.943
  53412   161.772825    17.252374  26.661  28.431
  53413   161.780061    17.272448  26.169  27.632
  53414   161.778028    17.266805  25.150  27.090
  53415   161.780081    17.272499  27.185  27.348
  53416   161.780945    17.274894  28.551  29.510
  53417   161.780207    17.272847  27.354  28.569
  53418   161.779154    17.269926  27.490  28.868
  53419   161.775166    17.258863  27.922  30.644
  53420   161.775290    17.259204  27.168  29.586
  53421   161.773592    17.254494  28.281  29.993
  53422   161.777112    17.264257  27.687  29.703
  53423   161.777516    17.265378  27.948  29.750
  53424   161.777238    17.264604  28.640  29.553
  53425   161.779615    17.271196  27.309  29.722
  53426   161.777032    17.264031  28.492  29.004
  53427   161.778324    17.267612  28.845  29.787
  53428   161.779304    17.270328  27.530  29.359
  53429   161.774610    17.257305  27.816  29.949
  53430   161.780918    17.274804  27.732  29.359
  53431   161.785694    17.288049  28.953  30.289
  53432   161.777511    17.265352  28.515  29.704
  53433   161.776548    17.262679  28.856  30.459
  53434   161.775990    17.261126  28.376  28.886
  53435   161.774058    17.255764  27.935  30.900
  53436   161.777902    17.266429  27.792  29.603
  53437   161.780689    17.274158  28.133  29.742
  53438   161.776625    17.262883  28.556  29.716
  53439   161.781598    17.276678  28.069  29.496
  53440   161.776052    17.261287  29.003  29.407
  53441   161.772377    17.251088  28.629  30.388
  53442   161.774734    17.257630  28.996  30.423
  53443   161.773914    17.255353  27.932  30.103
  53444   161.778173    17.267165  28.169  29.383
  53445   161.777698    17.265847  27.594  29.721
  53446   161.779339    17.270399  26.462  27.161
  53447   161.786804    17.291104  27.902  30.250
  53448   161.773798    17.255022  27.620  29.572
  53449   161.776025    17.261201  28.464  30.186
  53450   161.775594    17.260004  28.732  29.590
  53451   161.781563    17.276556  27.873  29.684
  53452   161.774655    17.257389  28.218  29.352
  53453   161.776449    17.262365  27.000  31.083
  53454   161.779535    17.270926  27.038  29.243
  53455   161.776791    17.263311  27.021  30.708
  53456   161.775373    17.259375  28.874  30.302
  53457   161.784095    17.283570  28.203  29.996
  53458   161.778135    17.267036  27.716  29.818
  53459   161.775444    17.259571  26.753  28.039
  53460   161.778441    17.267885  27.823  30.061
  53461   161.775707    17.260299  28.735  28.933
  53462   161.774710    17.257530  26.107  27.141
  53463   161.780066    17.272386  28.646  29.770
  53464   161.773118    17.253111  28.442  29.952
  53465   161.773666    17.254623  28.255  29.976
  53466   161.780959    17.274856  28.378  30.722
  53467   161.779909    17.271944  27.268  29.121
  53468   161.773959    17.255433  28.861  29.849
  53469   161.779724    17.271425  28.449  30.779
  53470   161.775611    17.260014  28.439  29.491
  53471   161.777385    17.264935  27.454  29.980
  53472   161.774346    17.256501  28.293  29.551
  53473   161.779561    17.270968  28.836  30.445
  53474   161.779029    17.269489  27.735  28.859
  53475   161.779519    17.270850  26.824  27.087
  53476   161.780438    17.273399  26.999  29.695
  53477   161.772625    17.251723  27.557  29.310
  53478   161.776081    17.261309  28.355  29.476
  53479   161.774911    17.258061  28.748  29.310
  53480   161.778959    17.269293  27.998  28.113
  53481   161.778326    17.267536  27.759  29.383
  53482   161.779159    17.269845  27.754  30.526
  53483   161.776970    17.263771  27.004  28.424
  53484   161.784994    17.286027  28.999  31.204
  53485   161.774483    17.256867  27.744  29.669
  53486   161.775705    17.260258  29.046  28.417
  53487   161.778398    17.267728  27.651  30.479
  53488   161.786238    17.289474  28.605  29.009
  53489   161.776301    17.261910  28.051  30.129
  53490   161.776395    17.262167  27.715  29.386
  53491   161.779752    17.271476  28.788  29.549
  53492   161.779844    17.271731  27.503  29.662
  53493   161.776109    17.261366  27.359  30.062
  53494   161.779390    17.270468  27.268  29.696
  53495   161.780307    17.273008  28.430  29.800
  53496   161.775090    17.258537  27.001  26.931
  53497   161.774929    17.258088  28.175  30.557
  53498   161.777675    17.265707  27.214  28.812
  53499   161.777922    17.266389  28.134  30.792
  53500   161.780949    17.274785  28.367  29.799
  53501   161.774186    17.256020  28.112  30.371
  53502   161.774270    17.256253  28.378  29.723
  53503   161.779565    17.270937  27.152  29.467
  53504   161.775062    17.258445  27.140  29.035
  53505   161.773531    17.254199  28.290  30.739
  53506   161.777527    17.265279  27.828  29.982
  53507   161.774143    17.255889  28.339  29.912
  53508   161.775607    17.259948  28.237  30.484
  53509   161.782013    17.277719  28.578  30.536
  53510   161.774687    17.257394  28.397  29.694
  53511   161.774986    17.258225  28.488  28.645
  53512   161.777821    17.266089  28.559  29.693
  53513   161.777874    17.266236  26.853  28.777
  53514   161.778963    17.269256  27.483  28.015
  53515   161.780256    17.272835  27.686  28.815
  53516   161.779731    17.271376  28.113  29.882
  53517   161.778482    17.267906  27.915  29.378
  53518   161.775323    17.259144  28.518  28.804
  53519   161.779604    17.271020  28.468  29.514
  53520   161.781326    17.275793  27.338  28.888
  53521   161.774179    17.255968  27.729  30.811
  53522   161.776175    17.261500  28.218  28.364
  53523   161.776970    17.263700  28.143  29.956
  53524   161.775671    17.260094  24.701  26.975
  53525   161.779529    17.270792  27.125  29.659
  53526   161.776012    17.261033  26.746  28.078
  53527   161.776521    17.262444  28.402  30.177
  53528   161.778020    17.266600  27.764  29.812
  53529   161.781096    17.275129  28.980  29.851
  53530   161.773421    17.253831  28.352  29.893
  53531   161.776565    17.262554  27.140  31.249
  53532   161.777995    17.266516  27.626  29.401
  53533   161.781768    17.276983  28.926  31.056
  53534   161.776819    17.263251  26.703  26.801
  53535   161.776008    17.260998  27.630  30.431
  53536   161.777696    17.265681  28.747  29.206
  53537   161.775191    17.258732  28.364  29.579
  53538   161.777144    17.264148  27.924  30.690
  53539   161.779928    17.271872  27.928  28.276
  53540   161.775868    17.260607  28.220  28.635
  53541   161.773500    17.254038  28.744  30.059
  53542   161.778804    17.268752  28.568  28.775
  53543   161.780319    17.272955  27.658  30.278
  53544   161.775771    17.260336  28.723  28.461
  53545   161.776620    17.262692  27.914  29.191
  53546   161.780886    17.274524  26.856  26.938
  53547   161.783669    17.282243  27.633  30.359
  53548   161.777617    17.265451  27.548  30.054
  53549   161.781662    17.276673  28.748  30.542
  53550   161.774877    17.257839  28.649  29.229
  53551   161.785283    17.286706  27.324  27.628
  53552   161.775405    17.259301  28.183  28.579
  53553   161.778042    17.266617  28.286  29.213
  53554   161.780540    17.273546  28.435  28.775
  53555   161.775428    17.259363  28.900  29.692
  53556   161.781347    17.275773  27.812  29.558
  53557   161.781388    17.275884  27.920  28.416
  53558   161.780171    17.272508  28.065  28.327
  53559   161.775658    17.259981  26.666  29.234
  53560   161.776078    17.261146  26.882  28.080
  53561   161.776151    17.261347  28.242  29.891
  53562   161.775772    17.260294  27.934  29.051
  53563   161.783758    17.282446  27.346  28.071
  53564   161.776758    17.263029  27.956  29.774
  53565   161.778088    17.266719  27.285  28.968
  53566   161.776205    17.261494  28.877  30.653
  53567   161.781008    17.274816  27.615  29.149
  53568   161.774998    17.258143  27.463  27.484
  53569   161.786359    17.289655  28.629  30.618
  53570   161.776123    17.261261  25.210  25.462
  53571   161.776617    17.262629  28.617  29.202
  53572   161.773475    17.253911  28.569  30.128
  53573   161.775536    17.259626  28.413  30.138
  53574   161.778520    17.267905  27.533  29.938
  53575   161.775863    17.260529  28.376  29.605
  53576   161.773149    17.252996  27.188  30.798
  53577   161.779704    17.271179  27.539  29.538
  53578   161.780315    17.272874  27.430  29.454
  53579   161.781101    17.275047  28.292  29.330
  53580   161.775915    17.260659  27.540  28.341
  53581   161.777022    17.263728  28.943  29.949
  53582   161.777067    17.263852  28.268  30.694
  53583   161.779634    17.270970  28.546  30.550
  53584   161.776005    17.260903  28.387  30.724
  53585   161.780880    17.274424  27.076  28.439
  53586   161.776931    17.263467  28.252  29.348
  53587   161.779855    17.271576  28.071  29.687
  53588   161.780215    17.272574  28.427  28.677
  53589   161.774267    17.256071  26.294  27.320
  53590   161.774168    17.255794  27.658  28.369
  53591   161.775029    17.258180  27.977  30.153
  53592   161.777670    17.265505  28.491  29.652
  53593   161.779662    17.271027  27.922  30.651
  53594   161.781101    17.275015  28.501  30.992
  53595   161.777505    17.265038  27.438  29.328
  53596   161.775904    17.260597  28.258  29.263
  53597   161.773836    17.254859  28.440  29.932
  53598   161.778873    17.268832  28.467  30.476
  53599   161.778990    17.269158  28.598  28.867
  53600   161.779238    17.269845  28.177  30.139
  53601   161.775821    17.260361  28.499  29.008
  53602   161.779320    17.270066  27.833  28.814
  53603   161.776296    17.261676  27.841  29.377
  53604   161.777201    17.264187  28.808  29.758
  53605   161.776107    17.261148  28.430  30.150
  53606   161.775166    17.258536  27.079  28.454
  53607   161.774126    17.255648  28.913  30.513
  53608   161.776314    17.261719  27.577  29.047
  53609   161.776662    17.262681  27.830  29.822
  53610   161.778079    17.266613  27.826  30.885
  53611   161.780536    17.273426  27.160  28.817
  53612   161.782928    17.280060  27.933  29.418
  53613   161.778370    17.267412  29.085  29.833
  53614   161.776185    17.261349  27.655  28.941
  53615   161.775703    17.260011  27.128  28.422
  53616   161.781580    17.276313  28.485  29.617
  53617   161.779448    17.270397  26.789  27.645
  53618   161.777161    17.264053  27.937  30.926
  53619   161.778830    17.268681  27.379  28.023
  53620   161.784510    17.284436  28.472  30.161
  53621   161.781455    17.275962  28.880  30.278
  53622   161.776509    17.262240  27.175  29.129
  53623   161.784227    17.283645  28.374  29.899
  53624   161.774394    17.256365  28.020  30.940
  53625   161.779385    17.270210  27.919  29.241
  53626   161.775376    17.259086  26.729  26.637
  53627   161.774691    17.257185  29.014  29.076
  53628   161.774343    17.256218  27.205  29.212
  53629   161.778498    17.267744  28.571  29.258
  53630   161.781145    17.275085  28.489  30.232
  53631   161.776269    17.261554  28.119  28.972
  53632   161.779167    17.269589  28.796  29.160
  53633   161.777713    17.265547  25.900  27.750
  53634   161.778152    17.266767  28.265  29.745
  53635   161.775639    17.259793  28.400  28.729
  53636   161.780891    17.274361  28.838  30.342
  53637   161.780591    17.273530  28.914  30.494
  53638   161.782570    17.279018  27.744  30.424
  53639   161.779190    17.269639  27.148  29.199
  53640   161.780215    17.272481  28.163  28.729
  53641   161.781505    17.276058  28.265  28.525
  53642   161.775422    17.259184  27.525  30.138
  53643   161.781986    17.277391  28.419  29.122
  53644   161.774726    17.257250  28.275  29.213
  53645   161.780302    17.272714  27.495  29.109
  53646   161.777968    17.266240  27.082  27.588
  53647   161.781235    17.275300  28.493  29.911
  53648   161.777670    17.265409  27.795  29.052
  53649   161.780825    17.274158  27.064  27.144
  53650   161.779696    17.271027  27.267  28.233
  53651   161.779866    17.271497  27.616  29.999
  53652   161.778615    17.268022  27.128  26.949
  53653   161.784099    17.283234  28.753  30.711
  53654   161.778800    17.268534  29.053  28.974
  53655   161.777469    17.264843  26.630  28.820
  53656   161.778026    17.266386  28.047  28.607
  53657   161.775191    17.258520  28.243  28.359
  53658   161.780380    17.272915  28.413  28.201
  53659   161.778152    17.266734  27.979  29.104
  53660   161.784737    17.284998  28.558  28.774
  53661   161.777904    17.266042  27.449  28.937
  53662   161.775172    17.258462  28.145  28.784
  53663   161.778297    17.267130  28.257  29.222
  53664   161.778754    17.268393  28.018  29.917
  53665   161.777873    17.265949  28.568  29.401
  53666   161.775123    17.258317  28.348  29.217
  53667   161.782376    17.278436  28.032  30.119
  53668   161.780799    17.274061  29.141  29.670
  53669   161.774445    17.256433  27.544  30.798
  53670   161.775409    17.259108  26.907  27.077
  53671   161.790621    17.301302  28.622  29.968
  53672   161.780722    17.273844  28.752  29.285
  53673   161.775003    17.257976  27.776  29.273
  53674   161.777659    17.265344  27.848  29.413
  53675   161.775938    17.260568  27.389  30.427
  53676   161.778333    17.267212  27.914  30.040
  53677   161.781732    17.276640  29.113  30.310
  53678   161.776353    17.261717  27.906  29.682
  53679   161.777545    17.265025  28.722  30.052
  53680   161.781753    17.276696  28.296  30.242
  53681   161.776080    17.260958  27.887  30.473
  53682   161.780461    17.273107  27.758  29.445
  53683   161.775448    17.259196  26.928  28.241
  53684   161.786045    17.288588  28.523  29.927
  53685   161.773656    17.254220  28.824  30.184
  53686   161.778406    17.267397  28.544  30.158
  53687   161.777933    17.266085  27.415  29.229
  53688   161.780272    17.272572  28.305  29.299
  53689   161.779629    17.270787  28.538  29.817
  53690   161.778460    17.267542  28.599  30.775
  53691   161.774099    17.255444  28.330  29.918
  53692   161.778035    17.266360  28.078  29.440
  53693   161.774248    17.255850  29.126  29.839
  53694   161.777244    17.264160  28.327  30.320
  53695   161.778001    17.266258  28.522  29.167
  53696   161.777267    17.264221  27.705  30.546
  53697   161.773078    17.252595  26.168  27.977
  53698   161.781080    17.274794  28.072  29.233
  53699   161.774616    17.256859  27.668  30.565
  53700   161.773859    17.254758  28.424  28.666
  53701   161.782964    17.280017  28.778  29.995
  53702   161.777656    17.265289  28.443  30.045
  53703   161.778220    17.266854  28.319  30.019
  53704   161.774313    17.256016  28.665  30.444
  53705   161.778018    17.266291  28.525  29.106
  53706   161.778941    17.268849  28.189  28.983
  53707   161.777478    17.264793  27.977  29.453
  53708   161.772669    17.251448  28.744  30.573
  53709   161.780691    17.273698  27.902  28.885
  53710   161.779244    17.269684  27.325  30.242
  53711   161.775866    17.260313  27.948  30.029
  53712   161.772739    17.251633  28.781  30.573
  53713   161.775631    17.259657  28.353  30.004
  53714   161.779733    17.271031  27.867  29.297
  53715   161.779219    17.269606  28.414  29.092
  53716   161.781282    17.275327  29.085  29.223
  53717   161.780778    17.273926  26.865  28.448
  53718   161.776944    17.263291  27.436  29.770
  53719   161.774674    17.256993  28.989  29.525
  53720   161.773624    17.254080  27.342  29.982
  53721   161.773202    17.252906  28.545  28.735
  53722   161.777941    17.266054  26.647  28.850
  53723   161.774650    17.256922  27.123  29.272
  53724   161.775703    17.259843  27.447  27.641
  53725   161.779473    17.270297  27.253  29.934
  53726   161.776072    17.260861  28.023  28.813
  53727   161.779826    17.271276  26.994  29.135
  53728   161.781614    17.276236  28.316  30.599
  53729   161.773296    17.253157  28.149  30.323
  53730   161.774299    17.255939  27.999  29.914
  53731   161.780260    17.272477  27.752  29.735
  53732   161.779930    17.271557  27.216  29.053
  53733   161.775790    17.260072  27.009  27.876
  53734   161.775450    17.259128  27.577  28.798
  53735   161.777588    17.265058  27.799  28.528
  53736   161.777024    17.263494  27.369  30.571
  53737   161.774876    17.257533  28.233  29.459
  53738   161.775540    17.259375  28.273  29.731
  53739   161.780761    17.273855  26.673  27.595
  53740   161.775369    17.258898  27.650  30.382
  53741   161.776312    17.261510  27.812  29.206
  53742   161.777370    17.264446  27.483  30.282
  53743   161.782252    17.277988  28.671  30.079
  53744   161.773715    17.254305  28.475  30.056
  53745   161.779358    17.269957  28.921  29.202
  53746   161.778175    17.266675  28.619  29.008
  53747   161.776106    17.260934  27.309  27.258
  53748   161.775699    17.259806  27.972  29.809
  53749   161.775143    17.258262  26.581  26.559
  53750   161.775227    17.258495  27.468  28.468
  53751   161.777251    17.264108  28.563  29.935
  53752   161.783234    17.280704  28.468  29.911
  53753   161.774604    17.256763  28.580  30.271
  53754   161.780856    17.274103  28.691  29.266
  53755   161.779879    17.271392  28.483  30.177
  53756   161.780981    17.274448  27.097  28.525
  53757   161.773967    17.254982  28.291  30.023
  53758   161.777165    17.263855  27.110  29.482
  53759   161.781034    17.274587  27.930  29.356
  53760   161.780327    17.272626  28.737  31.245
  53761   161.774205    17.255639  29.125  30.760
  53762   161.775752    17.259930  25.415  25.686
  53763   161.775927    17.260417  27.523  29.159
  53764   161.779071    17.269138  27.569  29.218
  53765   161.778924    17.268725  28.743  28.776
  53766   161.775301    17.258672  27.108  27.150
  53767   161.777676    17.265257  28.218  29.966
  53768   161.774433    17.256260  28.102  29.815
  53769   161.772962    17.252177  27.230  29.139
  53770   161.774768    17.257187  28.664  29.417
  53771   161.776817    17.262871  28.034  29.878
  53772   161.780813    17.273956  28.147  28.107
  53773   161.772918    17.252053  27.777  29.259
  53774   161.774859    17.257437  28.117  29.220
  53775   161.778383    17.267215  27.568  29.513
  53776   161.777620    17.265097  27.239  27.484
  53777   161.779696    17.270855  27.304  30.657
  53778   161.780145    17.272094  28.083  30.582
  53779   161.773286    17.253064  28.537  29.647
  53780   161.788849    17.296235  27.687  30.072
  53781   161.775644    17.259601  28.381  29.968
  53782   161.780739    17.273731  28.637  29.840
  53783   161.781243    17.275129  27.616  29.101
  53784   161.778375    17.267171  28.513  29.814
  53785   161.782657    17.279049  29.102  30.179
  53786   161.778519    17.267566  28.795  29.974
  53787   161.780866    17.274076  28.317  28.985
  53788   161.781040    17.274556  28.463  28.930
  53789   161.777347    17.264312  27.779  29.271
  53790   161.783984    17.282722  28.185  30.173
  53791   161.780057    17.271828  27.923  30.299
  53792   161.779436    17.270104  27.435  27.936
  53793   161.778144    17.266521  27.198  28.705
  53794   161.778627    17.267861  27.999  28.458
  53795   161.774807    17.257261  26.980  28.645
  53796   161.775927    17.260369  28.147  29.520
  53797   161.775087    17.258037  26.820  28.539
  53798   161.778642    17.267898  28.207  28.849
  53799   161.774274    17.255778  29.053  30.435
  53800   161.780020    17.271713  28.832  30.805
  53801   161.781732    17.276457  27.560  29.052
  53802   161.781475    17.275743  28.225  30.796
  53803   161.774471    17.256310  28.531  30.553
  53804   161.772872    17.251873  28.972  30.326
  53805   161.775834    17.260087  28.141  29.059
  53806   161.777729    17.265342  28.757  27.956
  53807   161.778002    17.266099  27.762  29.458
  53808   161.774361    17.255995  28.958  29.331
  53809   161.773234    17.252867  27.169  28.819
  53810   161.778217    17.266690  28.487  30.193
  53811   161.775858    17.260143  28.186  29.295
  53812   161.783478    17.281277  28.609  30.173
  53813   161.773212    17.252797  28.557  28.993
  53814   161.785454    17.286758  28.899  30.015
  53815   161.774448    17.256225  27.491  30.758
  53816   161.775190    17.258281  27.866  27.951
  53817   161.780894    17.274101  28.033  28.629
  53818   161.776742    17.262582  28.962  30.360
  53819   161.781606    17.276074  28.920  30.254
  53820   161.772806    17.251659  29.063  29.952
  53821   161.785000    17.285488  28.529  30.591
  53822   161.775265    17.258481  27.622  29.269
  53823   161.775220    17.258357  29.112  29.524
  53824   161.776672    17.262381  27.709  29.169
  53825   161.773573    17.253782  28.927  29.648
  53826   161.778337    17.266999  26.843  28.535
  53827   161.777612    17.264986  28.330  30.249
  53828   161.780557    17.273151  26.594  28.470
  53829   161.781112    17.274690  28.289  29.689
  53830   161.774705    17.256913  27.774  28.187
  53831   161.776847    17.262856  27.953  29.404
  53832   161.775185    17.258240  27.894  28.164
  53833   161.777945    17.265897  28.213  31.119
  53834   161.776939    17.263103  27.814  31.004
  53835   161.780578    17.273196  28.388  30.721
  53836   161.775088    17.257962  26.019  26.070
  53837   161.779652    17.270626  26.587  27.821
  53838   161.775964    17.260394  28.082  30.430
  53839   161.777374    17.264306  28.744  29.477
  53840   161.780638    17.273360  28.234  29.426
  53841   161.776082    17.260719  27.806  30.578
  53842   161.785454    17.286716  28.739  30.443
  53843   161.774875    17.257368  28.659  30.755
  53844   161.775863    17.260108  27.229  28.869
  53845   161.774842    17.257271  28.252  30.092
  53846   161.779963    17.271478  29.022  29.868
  53847   161.774097    17.255203  28.326  29.998
  53848   161.778649    17.267832  27.156  28.147
  53849   161.777560    17.264808  27.810  30.000
  53850   161.778676    17.267900  27.843  30.637
  53851   161.780383    17.272634  28.289  30.040
  53852   161.775254    17.258397  28.225  28.646
  53853   161.776528    17.261930  28.444  29.594
  53854   161.774357    17.255903  28.084  29.611
  53855   161.778400    17.267117  28.578  30.326
  53856   161.783297    17.280701  28.284  29.567
  53857   161.781186    17.274844  29.135  30.084
  53858   161.782644    17.278889  28.202  30.653
  53859   161.775689    17.259594  28.179  28.603
  53860   161.780382    17.272609  28.291  29.244
  53861   161.776858    17.262832  28.602  28.759
  53862   161.780016    17.271594  27.761  29.658
  53863   161.773020    17.252182  26.271  27.847
  53864   161.774082    17.255126  28.239  30.689
  53865   161.777502    17.264615  27.100  29.110
  53866   161.782277    17.277859  28.766  31.046
  53867   161.779714    17.270750  28.636  28.179
  53868   161.779124    17.269113  28.279  28.767
  53869   161.777308    17.264073  28.046  29.843
  53870   161.779751    17.270847  28.098  29.774
  53871   161.775588    17.259292  27.553  27.844
  53872   161.776558    17.261981  28.847  29.439
  53873   161.777655    17.265021  27.432  28.965
  53874   161.778902    17.268475  27.645  27.810
  53875   161.774442    17.256104  28.629  29.829
  53876   161.782177    17.277560  28.037  30.661
  53877   161.780375    17.272555  26.949  28.776
  53878   161.781242    17.274960  26.998  27.659
  53879   161.778024    17.266030  27.913  30.860
  53880   161.780516    17.272940  28.306  31.327
  53881   161.775055    17.257786  28.466  30.287
  53882   161.777541    17.264684  28.921  29.947
  53883   161.777168    17.263648  28.606  29.624
  53884   161.780761    17.273612  26.740  28.385
  53885   161.772506    17.250706  29.136  30.204
  53886   161.775234    17.258276  28.942  29.289
  53887   161.779334    17.269645  26.622  28.434
  53888   161.778295    17.266764  28.571  29.811
  53889   161.780417    17.272648  28.896  29.253
  53890   161.781137    17.274645  28.227  29.319
  53891   161.779463    17.270001  26.901  29.685
  53892   161.776982    17.263114  28.435  30.772
  53893   161.781021    17.274318  27.110  27.273
  53894   161.775680    17.259500  28.285  30.475
  53895   161.779170    17.269181  26.091  27.679
  53896   161.773863    17.254454  27.340  30.207
  53897   161.779717    17.270691  28.430  29.242
  53898   161.773605    17.253731  28.444  30.118
  53899   161.774978    17.257540  24.949  26.767
  53900   161.777479    17.264478  28.878  29.421
  53901   161.779224    17.269319  27.368  28.491
  53902   161.774770    17.256957  27.634  30.118
  53903   161.777019    17.263194  28.913  30.492
  53904   161.780967    17.274145  27.961  28.294
  53905   161.775919    17.260140  27.643  28.886
  53906   161.778959    17.268571  26.716  29.985
  53907   161.775305    17.258435  28.756  29.750
  53908   161.775387    17.258662  28.410  30.015
  53909   161.778669    17.267765  28.185  29.575
  53910   161.782679    17.278888  28.072  30.057
  53911   161.773793    17.254234  28.861  29.881
  53912   161.777936    17.265727  28.770  30.000
  53913   161.779672    17.270541  27.650  29.367
  53914   161.780070    17.271642  28.213  29.978
  53915   161.786764    17.290207  28.420  29.146
  53916   161.782006    17.277010  28.341  30.942
  53917   161.777647    17.264915  27.191  30.492
  53918   161.781023    17.274278  28.028  28.523
  53919   161.773685    17.253917  28.246  30.637
  53920   161.780265    17.272173  27.669  30.299
  53921   161.774854    17.257160  27.343  28.868
  53922   161.781130    17.274570  28.198  29.511
  53923   161.777800    17.265333  27.847  30.137
  53924   161.776580    17.261947  28.052  28.610
  53925   161.780222    17.272047  26.932  28.796
  53926   161.783648    17.281547  27.789  29.751
  53927   161.774469    17.256082  27.558  27.727
  53928   161.777929    17.265679  28.265  29.754
  53929   161.776492    17.261688  27.515  28.482
  53930   161.782526    17.278422  29.001  30.131
  53931   161.779215    17.269236  27.180  27.780
  53932   161.778348    17.266830  28.375  29.726
  53933   161.778841    17.268194  27.920  30.047
  53934   161.773358    17.252982  27.496  30.082
  53935   161.778945    17.268483  27.838  30.443
  53936   161.781896    17.276667  28.614  29.492
  53937   161.783125    17.280072  28.811  30.879
  53938   161.775220    17.258138  28.558  29.457
  53939   161.780595    17.273047  28.262  29.327
  53940   161.772752    17.251288  28.737  28.422
  53941   161.778607    17.267531  28.699  30.773
  53942   161.774664    17.256592  28.329  29.718
  53943   161.781255    17.274876  27.454  30.278
  53944   161.776125    17.260644  28.332  30.040
  53945   161.774271    17.255498  27.873  30.763
  53946   161.782016    17.276982  28.700  30.524
  53947   161.774745    17.256811  27.954  29.827
  53948   161.780144    17.271786  27.805  29.193
  53949   161.777930    17.265644  28.017  29.727
  53950   161.775964    17.260189  27.196  27.197
  53951   161.778004    17.265846  27.600  30.967
  53952   161.784857    17.284854  28.399  29.851
  53953   161.778153    17.266259  27.669  30.056
  53954   161.777760    17.265168  29.114  29.092
  53955   161.773313    17.252827  27.677  29.536
  53956   161.777368    17.264076  28.228  29.536
  53957   161.781826    17.276443  27.360  27.496
  53958   161.776432    17.261479  28.395  29.784
  53959   161.779364    17.269612  28.363  28.874
  53960   161.773015    17.251993  27.514  30.023
  53961   161.780931    17.273954  27.600  30.812
  53962   161.775359    17.258484  27.560  29.258
  53963   161.777576    17.264634  28.688  29.249
  53964   161.779228    17.269216  28.559  29.422
  53965   161.779280    17.269359  27.358  29.673
  53966   161.777002    17.263032  27.609  29.933
  53967   161.777657    17.264848  28.219  28.530
  53968   161.777534    17.264507  28.584  29.531
  53969   161.780718    17.273335  27.501  27.786
  53970   161.775488    17.258825  27.990  28.421
  53971   161.776692    17.262164  27.983  30.380
  53972   161.778535    17.267278  28.427  30.261
  53973   161.775051    17.257608  29.074  28.744
  53974   161.779764    17.270682  28.465  29.234
  53975   161.777710    17.264983  28.818  28.394
  53976   161.778940    17.268394  27.988  28.317
  53977   161.781417    17.275264  29.097  30.670
  53978   161.781318    17.274989  28.756  30.253
  53979   161.775595    17.259106  27.208  27.050
  53980   161.779872    17.270971  27.586  29.567
  53981   161.777961    17.265669  28.695  29.746
  53982   161.782302    17.277710  27.936  29.427
  53983   161.776349    17.261194  28.638  30.075
  53984   161.780241    17.271992  28.369  28.137
  53985   161.779480    17.269878  27.127  28.594
  53986   161.777445    17.264230  28.166  29.757
  53987   161.779066    17.268725  28.755  29.633
